Date,Open,High,Low,Close,Volume
2024-03-01,3533.62,3581.46,3498.34,3546.18,1988113
2024-03-04,3629.18,3641.42,3609.59,3621.84,4075957
2024-03-05,3496.35,3516.12,3492.26,3512.03,1978231
2024-03-06,3548.8,3550.32,3541.69,3543.21,4587053
2024-03-07,3513.04,3554.23,3486.78,3527.97,3874053
2024-03-08,3521.19,3566.63,3512.84,3558.28,4995928
2024-03-11,3586.83,3615.34,3539.62,3568.14,3403921
2024-03-12,3642.61,3662.48,3636.7,3656.56,3194736
2024-03-13,3654.25,3672.88,3640.61,3659.24,2006277
2024-03-14,3612.03,3634.77,3603.02,3625.76,3568484
2024-03-15,3702.42,3734.57,3659.25,3691.4,3112094
2024-03-18,3685.98,3691.92,3673.31,3679.26,2299381
2024-03-19,3766.23,3817.23,3704.06,3755.07,803918
2024-03-20,3926.55,3980.52,3884.45,3938.41,538129
2024-03-21,3873.86,3892.77,3856.01,3874.92,1538646
2024-03-22,3861.06,3864.48,3848.83,3852.26,3664565
2024-03-25,3919.69,3921.86,3884.6,3886.77,4634279
2024-03-26,3826.46,3831.5,3815.0,3820.04,4703159
2024-03-27,3780.1,3802.0,3779.1,3801.0,2863409
2024-03-28,3807.34,3808.71,3800.39,3801.76,4368310
2024-03-29,3796.57,3827.53,3769.04,3800.0,518763
2024-04-01,3637.59,3730.02,3585.44,3677.88,4453793
2024-04-02,3685.38,3736.32,3672.09,3723.03,4837050
2024-04-03,3798.01,3800.47,3796.93,3799.39,2309566
2024-04-04,3724.29,3761.88,3686.33,3723.92,704594
2024-04-05,3801.3,3829.82,3778.94,3807.46,3710981
2024-04-08,3861.03,3879.32,3824.13,3842.41,561469
2024-04-09,3800.06,3831.26,3788.44,3819.63,3372934
2024-04-10,3696.61,3733.13,3688.4,3724.91,1946222
2024-04-11,3761.95,3787.84,3753.16,3779.05,2934206
2024-04-12,3681.05,3740.69,3633.75,3693.39,4639802
2024-04-15,3766.34,3797.1,3736.78,3767.54,1182289
2024-04-16,3954.14,4006.03,3919.61,3971.5,653162
2024-04-17,3860.51,3911.76,3855.11,3906.36,3089489
2024-04-18,3879.29,3977.86,3836.13,3934.7,3633655
2024-04-19,3916.15,3944.25,3885.41,3913.51,1843659
2024-04-22,3769.12,3797.17,3764.54,3792.59,1239031
2024-04-23,3721.45,3769.16,3715.09,3762.8,3666151
2024-04-24,3759.33,3793.18,3712.65,3746.5,3600567
2024-04-25,3901.85,3946.45,3824.5,3869.09,4751835
2024-04-26,3765.45,3773.32,3759.53,3767.4,4389426
2024-04-29,3793.78,3825.71,3756.27,3788.2,3774460
2024-04-30,3800.09,3821.51,3772.91,3794.33,589788
2024-05-01,3863.36,3938.75,3837.57,3912.96,1667880
2024-05-02,3884.69,3886.83,3863.72,3865.86,3448219
2024-05-03,3892.72,3906.97,3852.2,3866.45,2593615
2024-05-06,3970.07,3992.78,3907.79,3930.51,733935
2024-05-07,4044.73,4083.43,4015.74,4054.45,3041895
2024-05-08,4117.65,4186.82,4074.26,4143.42,3918111
2024-05-09,4143.69,4143.94,4112.82,4113.06,3767687
2024-05-10,4094.63,4120.25,4057.84,4083.46,4653220
2024-05-13,4189.02,4211.92,4146.13,4169.03,1165313
2024-05-14,4087.39,4112.7,4076.62,4101.93,4794136
2024-05-15,4219.52,4234.55,4198.22,4213.25,2865166
2024-05-16,4110.85,4181.58,4063.99,4134.72,1875308
2024-05-17,3947.26,3976.16,3918.47,3947.37,4370614
2024-05-20,3993.45,4006.24,3988.3,4001.08,964614
2024-05-21,4050.67,4063.62,3986.35,3999.3,624146
2024-05-22,4045.07,4061.66,4016.36,4032.94,3787007
2024-05-23,4166.28,4249.83,4132.46,4216.0,3774111
2024-05-24,4290.82,4292.25,4289.42,4290.85,907723
2024-05-27,4267.82,4288.22,4238.83,4259.23,4461964
2024-05-28,4272.24,4297.25,4258.36,4283.37,4282886
2024-05-29,4279.69,4306.82,4278.58,4305.71,4080936
2024-05-30,4432.87,4440.44,4409.31,4416.88,2262405
2024-05-31,4384.37,4428.58,4363.39,4407.6,4693276
2024-06-03,4413.96,4448.46,4365.58,4400.08,1089470
2024-06-04,4471.63,4515.54,4453.5,4497.41,4022197
2024-06-05,4487.87,4517.84,4471.06,4501.04,4285378
2024-06-06,4446.03,4478.97,4389.9,4422.85,2831104
2024-06-07,4406.1,4451.57,4348.85,4394.32,2055804
2024-06-10,4174.17,4200.18,4147.43,4173.45,2646204
2024-06-11,4189.61,4211.18,4168.73,4190.3,714954
2024-06-12,4248.23,4272.58,4221.77,4246.12,643278
2024-06-13,4142.23,4163.02,4139.49,4160.28,2019795
2024-06-14,4025.27,4076.94,4007.34,4059.01,583697
2024-06-17,4029.73,4052.35,3994.59,4017.2,3359660
2024-06-18,4159.58,4161.16,4123.41,4124.99,3377609
2024-06-19,4304.69,4313.11,4282.06,4290.48,4345397
2024-06-20,4440.02,4463.74,4410.12,4433.84,1739311
2024-06-21,4279.23,4317.82,4269.17,4307.76,4167059
2024-06-24,4341.36,4354.6,4307.35,4320.59,1881929
2024-06-25,4487.93,4497.91,4466.15,4476.13,2941734
2024-06-26,4478.98,4486.04,4453.34,4460.4,4131795
2024-06-27,4436.69,4441.95,4406.44,4411.69,2098947
2024-06-28,4413.44,4432.41,4356.43,4375.4,1000721
2024-07-01,4229.23,4287.27,4197.18,4255.22,4168510
2024-07-02,4230.55,4286.46,4204.74,4260.65,1777255
2024-07-03,4316.67,4342.34,4287.5,4313.17,1476011
2024-07-04,4109.93,4134.17,4106.56,4130.81,3582673
2024-07-05,3995.6,4026.68,3988.65,4019.74,2904239
2024-07-08,4026.49,4049.92,3976.32,3999.75,637548
2024-07-09,3986.26,4028.4,3966.29,4008.43,4615172
2024-07-10,3992.7,4024.95,3960.7,3992.95,2839051
2024-07-11,3962.74,4007.56,3953.67,3998.49,1716409
2024-07-12,3968.4,3992.81,3942.62,3967.03,884574
2024-07-15,4019.67,4039.7,3973.75,3993.78,3583787
2024-07-16,4046.03,4065.66,3999.67,4019.31,3927455
2024-07-17,4024.22,4035.5,3990.02,4001.3,3869211
2024-07-18,3983.27,3985.82,3982.43,3984.98,3355621
2024-07-19,3956.76,3976.01,3913.55,3932.8,4441000
2024-07-22,3975.56,4006.53,3935.23,3966.21,3238483
2024-07-23,3810.99,3826.44,3804.74,3820.18,1588064
2024-07-24,3836.5,3851.24,3813.76,3828.49,1495782
2024-07-25,4009.74,4024.49,3975.63,3990.38,2230672
2024-07-26,4000.28,4066.71,3963.19,4029.61,3761144
2024-07-29,4208.25,4236.47,4204.64,4232.85,600064
2024-07-30,4221.32,4248.24,4197.72,4224.64,1857556
2024-07-31,4231.08,4273.21,4217.47,4259.6,2446948
2024-08-01,4477.64,4512.35,4473.47,4508.18,3068666
2024-08-02,4413.42,4437.15,4399.9,4423.62,1162128
2024-08-05,4304.45,4351.27,4234.36,4281.18,914133
2024-08-06,4359.37,4369.82,4325.8,4336.25,4595503
2024-08-07,4372.46,4377.3,4359.93,4364.78,932389
2024-08-08,4306.78,4320.74,4288.58,4302.53,858052
2024-08-09,4285.81,4318.67,4204.48,4237.33,1372956
2024-08-12,4219.27,4282.2,4168.84,4231.78,2044473
2024-08-13,4351.11,4374.82,4321.65,4345.37,1472022
2024-08-14,4282.66,4319.3,4259.88,4296.52,4165356
2024-08-15,4311.43,4382.91,4270.58,4342.06,1068945
2024-08-16,4544.23,4567.07,4492.07,4514.91,1126353
2024-08-19,4586.42,4624.74,4555.79,4594.11,1032118
2024-08-20,4725.85,4765.45,4668.32,4707.92,3438055
2024-08-21,4920.08,4941.99,4904.81,4926.72,4455639
2024-08-22,4962.8,4972.85,4919.08,4929.12,1232879
2024-08-23,4760.17,4824.61,4721.9,4786.33,2995850
2024-08-26,4515.07,4546.9,4454.62,4486.45,2175478
2024-08-27,4429.69,4452.25,4385.52,4408.08,3299796
2024-08-28,4425.35,4511.23,4383.43,4469.31,3424697
2024-08-29,4363.68,4406.26,4333.5,4376.08,1795197
2024-08-30,4314.45,4340.8,4264.1,4290.45,3220683
2024-09-02,4378.98,4386.55,4332.48,4340.04,749693
2024-09-03,4488.4,4507.46,4451.81,4470.87,2687495
2024-09-04,4451.6,4469.72,4443.18,4461.3,4857231
2024-09-05,4526.02,4577.87,4498.31,4550.17,4545495
2024-09-06,4615.6,4654.13,4562.79,4601.31,743126
2024-09-09,4676.19,4687.29,4676.04,4687.13,757434
2024-09-10,4785.11,4813.24,4767.06,4795.19,4201819
2024-09-11,5090.12,5104.07,5082.42,5096.38,1442048
2024-09-12,5169.77,5207.64,5107.04,5144.91,3492888
2024-09-13,5129.16,5166.0,5042.04,5078.88,2943775
2024-09-16,5084.58,5089.96,5050.74,5056.13,2333844
2024-09-17,5129.56,5144.44,5114.4,5129.29,1887188
2024-09-18,5018.29,5073.07,4988.36,5043.14,3859687
2024-09-19,5228.4,5274.73,5163.01,5209.34,1660309
2024-09-20,5201.89,5242.95,5113.78,5154.84,3941295
2024-09-23,5265.94,5272.61,5230.47,5237.14,1547227
2024-09-24,5147.12,5179.69,5108.7,5141.27,4452312
2024-09-25,4923.17,4938.39,4921.17,4936.4,3654190
2024-09-26,4996.84,5010.2,4974.05,4987.41,2952163
2024-09-27,5152.7,5157.9,5115.1,5120.3,946559
2024-09-30,5111.24,5121.61,5094.37,5104.74,1461682
2024-10-01,5307.38,5343.19,5274.59,5310.39,3343686
2024-10-02,5182.95,5205.13,5180.36,5202.54,3076604
2024-10-03,5146.52,5156.74,5064.29,5074.51,962508
2024-10-04,5132.65,5171.71,5118.78,5157.84,946917
2024-10-07,5301.3,5352.79,5278.53,5330.02,3229671
2024-10-08,5358.6,5374.38,5338.0,5353.78,2193030
2024-10-09,5327.58,5361.86,5299.2,5333.48,2631882
2024-10-10,5627.34,5653.43,5569.87,5595.96,3246649
2024-10-11,5601.33,5631.35,5539.04,5569.07,4322468
2024-10-14,5506.23,5548.86,5500.49,5543.12,1633492
2024-10-15,5383.5,5416.97,5372.41,5405.88,3622036
2024-10-16,5524.61,5572.73,5503.13,5551.24,4392872
2024-10-17,5476.63,5517.62,5412.2,5453.19,4612228
2024-10-18,5412.77,5416.64,5396.23,5400.1,4892233
2024-10-21,5457.75,5488.95,5437.69,5468.88,520566
2024-10-22,5727.97,5751.96,5697.2,5721.19,841595
2024-10-23,5724.09,5770.34,5713.38,5759.64,4409144
2024-10-24,5779.17,5829.07,5752.88,5802.78,1426517
2024-10-25,5710.75,5791.78,5670.69,5751.73,1805073
2024-10-28,5697.39,5702.62,5687.62,5692.85,2628552
2024-10-29,5701.08,5708.19,5689.54,5696.65,3450828
2024-10-30,5684.8,5719.74,5680.7,5715.64,670736
2024-10-31,5735.18,5740.42,5716.73,5721.97,3419605
2024-11-01,5767.74,5792.0,5710.25,5734.52,918173
2024-11-04,5795.46,5875.09,5748.75,5828.38,2165156
2024-11-05,5865.63,5876.85,5864.91,5876.13,4552880
2024-11-06,5975.78,5993.25,5941.55,5959.01,1065393
2024-11-07,5929.28,5943.28,5915.48,5929.48,704884
2024-11-08,5846.9,5904.24,5833.85,5891.19,2639661
2024-11-11,5882.25,5928.94,5849.8,5896.49,1613679
2024-11-12,5886.4,5901.94,5886.2,5901.73,1605830
2024-11-13,6120.98,6203.28,6044.4,6126.7,2406347
2024-11-14,6164.03,6222.01,6110.38,6168.35,1267217
2024-11-15,6330.09,6335.49,6270.82,6276.22,592066
2024-11-18,6174.78,6194.27,6162.35,6181.84,4664725
2024-11-19,6167.83,6302.14,6092.15,6226.46,4147672
2024-11-20,6207.92,6224.83,6187.9,6204.82,2352395
2024-11-21,6328.77,6331.46,6266.03,6268.72,4235034
2024-11-22,6403.46,6420.48,6392.32,6409.33,4981600
2024-11-25,6276.1,6299.75,6267.56,6291.21,2276016
2024-11-26,6246.22,6278.03,6224.88,6256.69,1202993
2024-11-27,6319.17,6353.7,6264.47,6299.0,1408027
2024-11-28,6370.68,6391.04,6361.15,6381.5,4824404
2024-11-29,6437.21,6495.05,6433.29,6491.13,4515611
2024-12-02,6428.74,6483.7,6397.54,6452.5,3649984
2024-12-03,6685.53,6749.26,6624.17,6687.9,3553502
2024-12-04,6729.75,6757.25,6682.55,6710.05,1877066
2024-12-05,6427.13,6475.51,6399.34,6447.72,2857378
2024-12-06,6485.8,6514.76,6467.39,6496.35,2157183
2024-12-09,6694.25,6745.21,6641.63,6692.6,2265790
2024-12-10,6548.12,6600.05,6524.21,6576.14,3771577
2024-12-11,6508.73,6559.38,6461.35,6512.0,2926745
2024-12-12,6316.88,6329.02,6288.61,6300.74,2427990
2024-12-13,6374.53,6425.79,6365.0,6416.26,1622801
2024-12-16,6269.78,6303.64,6225.41,6259.27,3448564
2024-12-17,6289.98,6348.99,6268.78,6327.79,2523200
2024-12-18,6286.62,6332.93,6277.4,6323.71,725335
2024-12-19,6217.8,6272.49,6185.77,6240.47,3586539
2024-12-20,6207.09,6264.12,6103.96,6160.99,2008153
2024-12-23,6083.23,6163.42,6060.77,6140.96,2351114
2024-12-24,6001.3,6019.79,5998.1,6016.6,4949031
2024-12-25,5972.78,5991.57,5954.84,5973.64,3582295
2024-12-26,6033.85,6044.53,5984.82,5995.5,802200
2024-12-27,6198.11,6258.07,6072.68,6132.64,3824265
2024-12-30,6194.3,6274.14,6128.81,6208.66,1813314
2024-12-31,6292.6,6294.94,6271.71,6274.06,3891703
2025-01-01,6171.54,6190.91,6155.37,6174.74,2073228
2025-01-02,6195.98,6230.33,6165.06,6199.41,3061300
2025-01-03,6376.41,6414.0,6329.29,6366.88,3625357
2025-01-06,6343.63,6403.92,6338.94,6399.23,1329745
2025-01-07,6366.14,6413.26,6320.69,6367.81,1111538
2025-01-08,6674.99,6679.88,6653.66,6658.54,3652518
2025-01-09,6481.17,6558.8,6434.22,6511.85,823409
2025-01-10,6479.86,6493.11,6450.41,6463.65,4186764
2025-01-13,6469.26,6547.0,6453.38,6531.12,2449678
2025-01-14,6528.94,6577.29,6477.24,6525.59,924299
2025-01-15,6442.71,6448.24,6390.13,6395.66,3937198
2025-01-16,6291.57,6300.01,6290.67,6299.11,4531846
2025-01-17,6240.45,6286.96,6227.57,6274.09,802633
2025-01-20,6534.94,6607.77,6513.55,6586.38,4735853
2025-01-21,6627.47,6660.18,6580.62,6613.32,2364466
2025-01-22,7123.0,7136.65,7073.31,7086.96,3507061
2025-01-23,6966.9,6977.81,6958.14,6969.04,1698815
2025-01-24,7159.1,7236.33,7100.11,7177.34,999791
2025-01-27,7037.48,7114.64,7035.6,7112.75,4941094
2025-01-28,7108.17,7115.64,7095.86,7103.34,3441608
2025-01-29,7311.91,7349.13,7302.42,7339.64,1647519
2025-01-30,6996.22,7025.02,6991.73,7020.53,2102307
2025-01-31,7171.05,7232.3,7046.83,7108.08,3910315
2025-02-03,6984.95,7081.53,6958.03,7054.61,1866405
2025-02-04,6891.22,7014.83,6831.17,6954.78,3595576
2025-02-05,6841.73,6884.51,6790.28,6833.06,665438
2025-02-06,6649.42,6686.63,6626.28,6663.49,4942125
2025-02-07,6424.51,6481.04,6386.31,6442.83,3761753
2025-02-10,6477.98,6523.97,6422.33,6468.32,2014531
2025-02-11,6507.9,6549.35,6457.34,6498.79,3050059
2025-02-12,6393.2,6442.07,6378.62,6427.49,1282570
2025-02-13,6613.31,6665.7,6582.42,6634.82,2528568
2025-02-14,6811.81,6869.63,6752.14,6809.96,2090203
2025-02-17,6802.8,6868.8,6730.57,6796.57,2249097
2025-02-18,7180.28,7211.15,7130.44,7161.31,4159526
2025-02-19,7232.33,7281.66,7206.19,7255.52,2353335
2025-02-20,7630.2,7636.18,7609.74,7615.72,528150
2025-02-21,7641.06,7672.3,7570.22,7601.46,2538925
2025-02-24,7623.79,7654.68,7590.95,7621.83,733906
2025-02-25,7417.49,7426.73,7412.43,7421.67,2648698
2025-02-26,7398.36,7412.3,7394.0,7407.93,3557157
2025-02-27,7312.37,7402.11,7247.46,7337.2,939562
2025-02-28,7664.29,7736.43,7631.76,7703.9,785261
2025-03-03,7606.45,7700.61,7524.74,7618.9,2211444
2025-03-04,7557.25,7571.15,7524.73,7538.63,2671150
2025-03-05,7247.65,7321.33,7209.46,7283.14,788165
2025-03-06,7353.4,7371.85,7337.99,7356.44,1964543
2025-03-07,7185.74,7197.98,7181.05,7193.29,3991689
2025-03-10,7329.51,7364.65,7223.64,7258.78,3069129
2025-03-11,7136.88,7161.07,7084.52,7108.72,2850077
2025-03-12,7092.11,7118.31,7038.56,7064.76,970915
2025-03-13,7007.29,7055.88,6923.55,6972.13,4097818
2025-03-14,6938.96,6990.85,6907.88,6959.77,3164254
2025-03-17,6915.31,6932.06,6846.78,6863.53,2431940
2025-03-18,6883.86,6888.69,6873.03,6877.86,3264432
2025-03-19,6762.46,6786.39,6740.2,6764.12,1188942
2025-03-20,6991.13,7079.43,6949.67,7037.98,3548723
2025-03-21,7327.53,7404.81,7266.4,7343.69,1848089
2025-03-24,7363.82,7438.66,7360.95,7435.79,684830
2025-03-25,7314.72,7325.93,7313.47,7324.68,1552372
2025-03-26,7333.76,7380.01,7310.75,7357.0,2143900
2025-03-27,7277.6,7316.54,7254.58,7293.52,2479567
2025-03-28,7284.72,7382.89,7242.3,7340.48,1529811
2025-03-31,7437.63,7459.34,7387.35,7409.06,4050098
2025-04-01,7305.82,7389.9,7198.1,7282.18,1688113
2025-04-02,7403.64,7426.55,7312.8,7335.71,1024848
2025-04-03,7665.15,7670.85,7590.27,7595.98,1501117
2025-04-04,7867.13,7880.47,7847.06,7860.4,2300450
2025-04-07,7795.33,7833.39,7713.78,7751.85,701554
2025-04-08,7769.4,7827.16,7700.53,7758.29,913060
2025-04-09,7733.21,7755.34,7729.23,7751.36,1207472
2025-04-10,7814.76,7873.65,7767.8,7826.69,2261552
2025-04-11,8013.28,8044.39,7954.21,7985.32,4783699
2025-04-14,8050.29,8056.45,7867.72,7873.88,3121350
2025-04-15,8025.2,8074.26,7925.13,7974.2,868261
2025-04-16,8042.8,8106.47,7968.28,8031.95,810386
2025-04-17,7974.6,8025.59,7902.51,7953.51,965185
2025-04-18,8192.81,8226.72,8137.63,8171.54,799888
2025-04-21,8234.76,8297.25,8176.35,8238.84,2773409
2025-04-22,8442.46,8494.3,8355.77,8407.61,3787295
2025-04-23,8158.39,8216.21,8107.53,8165.35,2455151
2025-04-24,8082.9,8137.82,8073.04,8127.96,2333739
2025-04-25,8228.19,8241.59,8193.14,8206.53,3176040
2025-04-28,8535.67,8599.47,8443.19,8506.98,2081220
2025-04-29,8338.15,8393.44,8289.54,8344.82,4139497
2025-04-30,8594.93,8654.37,8520.92,8580.36,3588438
2025-05-01,8320.93,8394.84,8203.43,8277.34,4925163
2025-05-02,8288.28,8301.23,8277.67,8290.63,881435
2025-05-05,8128.81,8179.13,8098.46,8148.78,2450030
2025-05-06,8061.49,8106.75,8047.7,8092.95,4368717
2025-05-07,7996.51,8012.33,7991.83,8007.65,3526260
2025-05-08,7898.23,7928.44,7802.14,7832.35,3989417
2025-05-09,7715.33,7737.19,7701.87,7723.73,2607403
2025-05-12,7759.51,7794.79,7708.96,7744.25,2253401
2025-05-13,7888.65,7911.19,7880.16,7902.71,3888131
2025-05-14,7883.93,7947.64,7837.99,7901.7,2609183
2025-05-15,7672.25,7737.39,7644.26,7709.4,2332354
2025-05-16,7937.56,7983.15,7887.62,7933.2,2289719
2025-05-19,8042.26,8071.52,8035.87,8065.12,1055927
2025-05-20,8025.99,8045.58,7950.77,7970.36,4033535
2025-05-21,8054.86,8092.88,8021.58,8059.6,4331395
2025-05-22,8237.01,8259.86,8216.16,8239.02,630472
2025-05-23,8466.97,8481.25,8461.05,8475.34,2310513
2025-05-26,8509.47,8556.65,8445.03,8492.2,3521248
2025-05-27,8771.69,8860.65,8611.63,8700.6,1175309
2025-05-28,8816.06,8895.9,8786.76,8866.59,1861464
2025-05-29,8593.22,8617.6,8555.79,8580.16,4827733
2025-05-30,8708.46,8796.1,8696.34,8783.98,4007962
2025-06-02,8935.86,8962.75,8849.46,8876.35,4446943
2025-06-03,8874.17,8879.49,8874.1,8879.43,4927589
2025-06-04,9049.6,9190.11,8983.84,9124.35,3566305
2025-06-05,8691.83,8772.54,8672.31,8753.03,1755402
2025-06-06,9114.46,9120.83,9067.62,9073.99,4789064
2025-06-09,9366.45,9528.77,9290.36,9452.68,2506332
2025-06-10,9482.4,9497.73,9452.63,9467.96,2925824
2025-06-11,9284.85,9325.79,9265.78,9306.71,2964158
2025-06-12,9537.36,9634.05,9450.85,9547.55,2968525
2025-06-13,9288.52,9378.59,9232.87,9322.95,2979720
2025-06-16,9269.63,9358.65,9229.28,9318.3,3996897
2025-06-17,9450.35,9531.57,9394.45,9475.67,1204568
2025-06-18,9766.05,9833.85,9667.74,9735.53,2484960
2025-06-19,9881.92,9963.51,9816.2,9897.79,3124607
2025-06-20,9900.47,9933.22,9844.91,9877.66,3007431
2025-06-23,9990.32,10010.73,9983.2,10003.6,3757606
2025-06-24,9901.01,9918.02,9850.93,9867.95,2004881
2025-06-25,9560.83,9584.77,9515.2,9539.14,4748128
2025-06-26,9389.04,9419.06,9386.94,9416.95,566096
2025-06-27,9172.63,9226.4,9167.04,9220.82,3764210
2025-06-30,9276.24,9291.59,9212.56,9227.91,1262959
2025-07-01,8772.17,8861.07,8722.55,8811.45,3214881
2025-07-02,8778.31,8859.46,8673.14,8754.29,605929
2025-07-03,8762.67,8829.91,8693.94,8761.18,1549628
2025-07-04,8615.35,8712.54,8540.08,8637.27,2261867
2025-07-07,8553.49,8578.71,8508.18,8533.4,940640
2025-07-08,8642.06,8674.12,8545.7,8577.76,1976551
2025-07-09,8641.24,8660.8,8592.16,8611.72,3354505
2025-07-10,8704.38,8755.58,8647.01,8698.22,1228045
2025-07-11,8468.5,8468.5,8393.89,8393.9,3313322
2025-07-14,8340.76,8443.06,8315.7,8418.0,2605215
2025-07-15,8497.82,8566.99,8480.77,8549.94,4277114
2025-07-16,8558.88,8615.35,8524.25,8580.72,3369962
2025-07-17,8619.11,8682.64,8489.05,8552.58,2507459
2025-07-18,8703.48,8709.61,8652.6,8658.74,4213176
2025-07-21,8748.19,8856.23,8723.21,8831.25,1274195
2025-07-22,8875.48,8897.42,8874.81,8896.76,3052146
2025-07-23,8849.69,9045.54,8718.52,8914.37,1511270
2025-07-24,9041.17,9087.39,8996.96,9043.17,2527808
2025-07-25,8990.13,8992.34,8943.7,8945.91,2643795
2025-07-28,8956.43,9030.47,8834.76,8908.8,3192996
2025-07-29,8936.05,9008.54,8850.45,8922.94,1904236
2025-07-30,8828.44,8850.93,8826.56,8849.05,3478983
2025-07-31,8624.36,8662.05,8591.18,8628.87,1311202
2025-08-01,8467.45,8508.68,8394.64,8435.86,1252066
2025-08-04,8528.09,8540.18,8407.67,8419.77,985330
2025-08-05,8573.08,8640.43,8561.77,8629.12,2664273
2025-08-06,8416.87,8488.32,8272.77,8344.21,2355579
2025-08-07,8199.14,8252.27,8135.06,8188.19,4214921
2025-08-08,8373.64,8382.0,8327.81,8336.17,2018832
2025-08-11,8348.5,8356.37,8332.17,8340.04,3114147
2025-08-12,8327.24,8344.13,8246.75,8263.65,4843739
2025-08-13,8288.04,8358.77,8202.36,8273.09,3271031
2025-08-14,8451.22,8524.14,8408.46,8481.38,4353857
2025-08-15,8740.81,8791.02,8669.1,8719.3,2792952
2025-08-18,9092.43,9099.39,9029.67,9036.63,1325711
2025-08-19,9068.95,9091.92,9045.96,9068.94,2522490
2025-08-20,8994.21,9113.88,8977.95,9097.62,3890090
2025-08-21,8807.22,8854.47,8765.53,8812.78,1019895
2025-08-22,8670.87,8709.96,8627.13,8666.21,2660890
2025-08-25,8861.86,8865.61,8860.28,8864.04,2830324
2025-08-26,8930.06,8955.72,8928.73,8954.38,4667443
2025-08-27,9126.02,9127.94,9058.41,9060.33,4897547
2025-08-28,8791.96,8960.0,8739.77,8907.81,3236923
2025-08-29,8769.22,8874.33,8659.6,8764.71,1452738
2025-09-01,9042.91,9048.35,9032.12,9037.56,1417970
2025-09-02,8882.88,8905.52,8759.42,8782.06,3194380
2025-09-03,9059.92,9100.48,9020.07,9060.63,1381857
2025-09-04,9260.25,9312.49,9185.44,9237.68,3530961
2025-09-05,9106.38,9132.19,9074.34,9100.15,4852846
2025-09-08,9006.03,9161.18,8846.22,9001.37,1342169
2025-09-09,8929.33,9010.31,8762.91,8843.88,4632243
2025-09-10,8806.87,8965.14,8702.59,8860.85,674376
2025-09-11,8724.91,8804.5,8677.34,8756.93,2672866
2025-09-12,9091.76,9147.44,8998.64,9054.33,2235996
2025-09-15,9024.42,9138.97,8897.18,9011.73,3037731
2025-09-16,9184.37,9245.46,9137.57,9198.65,2675778
2025-09-17,9172.43,9191.79,9156.62,9175.98,2961940
2025-09-18,9470.68,9537.64,9356.51,9423.48,1042474
2025-09-19,9475.89,9483.48,9443.18,9450.77,3935646
2025-09-22,9535.12,9575.29,9532.36,9572.53,4747916
2025-09-23,9431.73,9474.58,9376.61,9419.45,2635186
