Date,Open,High,Low,Close,Volume
2024-04-22,2688.84,2715.74,2667.18,2694.08,3265702
2024-04-23,2587.44,2615.26,2551.89,2579.71,2176278
2024-04-24,2593.17,2614.43,2582.59,2603.85,1055962
2024-04-25,2658.69,2660.45,2638.49,2640.25,3430751
2024-04-26,2729.76,2769.02,2712.91,2752.17,3260178
2024-04-29,2783.86,2812.03,2782.58,2810.75,2706386
2024-04-30,2806.23,2818.23,2796.45,2808.45,4730840
2024-05-01,2826.47,2853.47,2813.48,2840.49,4299503
2024-05-02,2863.93,2894.7,2854.42,2885.19,679004
2024-05-03,2912.09,2930.18,2904.91,2923.0,4572259
2024-05-06,2919.79,2932.98,2919.68,2932.87,723268
2024-05-07,2830.03,2850.2,2809.69,2829.86,2668517
2024-05-08,2813.98,2840.62,2797.61,2824.25,4557564
2024-05-09,2900.88,2921.2,2889.76,2910.08,4917768
2024-05-10,2961.27,2977.46,2945.16,2961.36,601599
2024-05-13,3023.87,3040.8,2989.08,3006.01,824093
2024-05-14,3033.18,3046.39,2994.06,3007.27,1585810
2024-05-15,3028.72,3036.52,3018.3,3026.1,1743526
2024-05-16,3107.23,3114.74,3095.63,3103.13,1757508
2024-05-17,3137.47,3145.94,3132.36,3140.84,2375200
2024-05-20,3132.26,3139.72,3116.0,3123.46,1934694
2024-05-21,3209.72,3218.63,3193.48,3202.4,3122156
2024-05-22,3200.45,3226.58,3149.65,3175.78,4342908
2024-05-23,3177.67,3228.1,3162.79,3213.22,2956683
2024-05-24,3178.68,3202.24,3159.5,3183.06,1993658
2024-05-27,3210.11,3230.89,3182.97,3203.75,3055895
2024-05-28,3199.36,3230.86,3168.35,3199.85,3291974
2024-05-29,3174.34,3232.46,3133.78,3191.9,4533128
2024-05-30,3200.5,3254.62,3170.94,3225.05,4763352
2024-05-31,3172.8,3174.41,3156.28,3157.89,1749043
2024-06-03,3162.76,3195.69,3143.91,3176.84,4632189
2024-06-04,3164.73,3207.09,3155.24,3197.61,4175841
2024-06-05,3167.22,3193.81,3124.81,3151.4,1076785
2024-06-06,3212.21,3216.15,3199.66,3203.59,3011002
2024-06-07,3117.63,3144.66,3092.71,3119.74,1184926
2024-06-10,3123.11,3141.88,3121.17,3139.93,2707207
2024-06-11,3108.05,3119.51,3098.65,3110.12,701233
2024-06-12,3012.59,3016.38,2987.51,2991.29,1847360
2024-06-13,3102.84,3144.54,3090.77,3132.47,3146389
2024-06-14,2986.03,3014.8,2984.87,3013.65,1868309
2024-06-17,3016.81,3038.51,3006.24,3027.94,545333
2024-06-18,3035.47,3055.25,3016.15,3035.94,2248159
2024-06-19,2837.35,2852.15,2830.81,2845.62,2935274
2024-06-20,2831.82,2835.2,2817.82,2821.2,3935797
2024-06-21,2853.58,2886.13,2802.94,2835.49,1114017
2024-06-24,2827.02,2839.92,2809.51,2822.41,2645297
2024-06-25,2778.51,2810.91,2737.02,2769.42,1394381
2024-06-26,2768.58,2778.58,2754.18,2764.18,1192251
2024-06-27,2723.9,2743.0,2704.64,2723.75,1048882
2024-06-28,2605.73,2643.88,2587.49,2625.63,3919384
2024-07-01,2650.66,2677.71,2639.68,2666.72,4637886
2024-07-02,2614.63,2679.48,2570.65,2635.49,3485209
2024-07-03,2576.71,2600.91,2554.74,2578.95,2202489
2024-07-04,2503.9,2505.86,2498.54,2500.5,4771574
2024-07-05,2551.35,2586.14,2538.41,2573.19,2737216
2024-07-08,2535.4,2555.73,2513.98,2534.32,2882363
2024-07-09,2499.08,2535.12,2475.93,2511.96,3355350
2024-07-10,2431.67,2447.41,2431.26,2447.0,3444899
2024-07-11,2409.19,2423.7,2403.55,2418.05,2714733
2024-07-12,2417.03,2448.6,2401.43,2433.0,2656986
2024-07-15,2381.84,2389.75,2365.5,2373.4,1930665
2024-07-16,2367.47,2372.49,2364.79,2369.81,3563510
2024-07-17,2395.64,2397.86,2382.03,2384.26,3525589
2024-07-18,2339.46,2347.36,2337.66,2345.56,2462526
2024-07-19,2323.12,2329.64,2322.13,2328.65,3704384
2024-07-22,2431.66,2443.7,2393.22,2405.26,1120354
2024-07-23,2320.45,2346.57,2316.61,2342.73,2372933
2024-07-24,2386.39,2389.1,2365.86,2368.57,4940074
2024-07-25,2366.01,2372.05,2337.25,2343.29,3801483
2024-07-26,2333.06,2342.12,2313.58,2322.64,3741636
2024-07-29,2378.17,2397.13,2363.82,2382.79,4384507
2024-07-30,2418.63,2428.14,2389.06,2398.58,3238816
2024-07-31,2408.71,2428.0,2393.98,2413.26,3481665
2024-08-01,2505.55,2517.42,2504.08,2515.95,2666393
2024-08-02,2535.02,2554.36,2521.45,2540.79,4218034
2024-08-05,2465.78,2475.45,2464.38,2474.05,3701430
2024-08-06,2413.01,2439.37,2400.11,2426.47,2855969
2024-08-07,2532.58,2551.41,2497.39,2516.22,1070487
2024-08-08,2461.41,2483.96,2450.06,2472.61,4127017
2024-08-09,2564.71,2582.48,2547.38,2565.15,1967510
2024-08-12,2553.01,2590.65,2537.14,2574.79,2115623
2024-08-13,2608.19,2612.33,2603.59,2607.72,1061147
2024-08-14,2532.88,2556.51,2526.53,2550.15,1476697
2024-08-15,2573.47,2617.83,2547.03,2591.39,1067112
2024-08-16,2482.08,2486.07,2479.67,2483.67,938615
2024-08-19,2590.43,2610.86,2554.06,2574.49,596063
2024-08-20,2610.24,2625.61,2588.16,2603.53,1826199
2024-08-21,2575.46,2577.62,2565.64,2567.8,3901520
2024-08-22,2672.76,2698.4,2649.17,2674.8,4387484
2024-08-23,2776.47,2785.9,2772.51,2781.94,1522888
2024-08-26,2796.1,2796.43,2782.87,2783.2,2407377
2024-08-27,2808.57,2843.06,2783.38,2817.87,4244034
2024-08-28,2815.94,2841.19,2776.98,2802.24,3680956
2024-08-29,2909.14,2919.05,2878.33,2888.23,4569955
2024-08-30,2793.89,2822.33,2779.3,2807.73,2392088
2024-09-02,2777.21,2824.42,2741.35,2788.56,1258547
2024-09-03,2849.88,2873.65,2835.26,2859.02,1144518
2024-09-04,2925.4,2960.4,2915.76,2950.76,3689888
2024-09-05,2784.97,2807.46,2770.16,2792.65,618202
2024-09-06,2773.35,2779.62,2746.09,2752.36,2571375
2024-09-09,2762.13,2789.04,2752.25,2779.16,2089836
2024-09-10,2725.55,2732.76,2697.34,2704.55,4635325
2024-09-11,2677.27,2696.1,2665.25,2684.08,4991861
2024-09-12,2672.04,2673.43,2637.96,2639.35,2679877
2024-09-13,2621.28,2645.96,2607.1,2631.79,3110653
2024-09-16,2558.73,2561.64,2557.97,2560.89,2204932
2024-09-17,2535.75,2559.82,2525.26,2549.34,3995981
2024-09-18,2463.29,2490.62,2445.91,2473.25,1825543
2024-09-19,2527.52,2530.52,2504.86,2507.86,3849597
2024-09-20,2521.46,2529.63,2506.31,2514.47,4566296
2024-09-23,2519.53,2520.58,2503.38,2504.44,1272606
2024-09-24,2477.42,2500.15,2473.92,2496.66,1517806
2024-09-25,2464.89,2471.28,2449.07,2455.47,2201901
2024-09-26,2449.86,2468.12,2445.62,2463.88,4224716
2024-09-27,2450.03,2477.39,2442.0,2469.37,3384305
2024-09-30,2488.03,2516.64,2455.95,2484.56,1373843
2024-10-01,2522.1,2533.28,2507.54,2518.73,2156108
2024-10-02,2521.56,2545.09,2497.23,2520.77,3395285
2024-10-03,2488.97,2500.86,2466.67,2478.55,4841337
2024-10-04,2474.79,2497.89,2439.1,2462.19,2529795
2024-10-07,2406.48,2406.68,2385.73,2385.93,835386
2024-10-08,2372.1,2400.76,2360.09,2388.75,970739
2024-10-09,2422.54,2432.4,2391.54,2401.41,629451
2024-10-10,2396.14,2412.96,2353.18,2370.0,1066698
2024-10-11,2305.84,2345.14,2271.5,2310.8,2356531
2024-10-14,2256.38,2295.38,2239.65,2278.65,1766791
2024-10-15,2288.82,2312.06,2284.29,2307.53,1854621
2024-10-16,2346.17,2373.81,2324.89,2352.53,3949932
2024-10-17,2392.26,2402.28,2354.34,2364.36,2647133
2024-10-18,2400.46,2402.84,2397.84,2400.22,3780230
2024-10-21,2394.79,2408.85,2389.42,2403.48,2938735
2024-10-22,2436.51,2460.65,2422.19,2446.33,1423041
2024-10-23,2393.43,2418.2,2387.35,2412.12,4767187
2024-10-24,2436.54,2457.45,2403.2,2424.12,2642909
2024-10-25,2424.75,2428.09,2422.72,2426.06,4262303
2024-10-28,2479.12,2502.33,2425.78,2448.99,936441
2024-10-29,2474.29,2483.67,2455.84,2465.22,4322807
2024-10-30,2490.13,2510.42,2457.78,2478.08,3721758
2024-10-31,2407.55,2428.51,2390.02,2410.97,1624926
2024-11-01,2385.41,2410.2,2375.96,2400.75,4069859
2024-11-04,2468.28,2493.8,2455.45,2480.97,3841619
2024-11-05,2473.47,2500.11,2466.84,2493.48,4520803
2024-11-06,2552.64,2558.77,2532.96,2539.1,1443702
2024-11-07,2527.82,2540.11,2521.25,2533.53,4485856
2024-11-08,2489.73,2499.2,2466.45,2475.92,3929373
2024-11-11,2518.75,2534.46,2501.04,2516.74,2020515
2024-11-12,2502.43,2522.91,2486.25,2506.73,2076840
2024-11-13,2541.46,2575.75,2524.69,2558.99,1645402
2024-11-14,2564.81,2585.59,2539.49,2560.28,2645341
2024-11-15,2505.76,2530.52,2484.21,2508.97,4534652
2024-11-18,2552.31,2575.4,2515.8,2538.89,4269607
2024-11-19,2467.75,2480.43,2465.46,2478.14,1157031
2024-11-20,2475.14,2486.0,2455.38,2466.24,1090899
2024-11-21,2604.18,2619.06,2564.52,2579.39,767048
2024-11-22,2551.53,2567.97,2531.02,2547.46,3263241
2024-11-25,2539.64,2539.81,2527.84,2528.01,1914093
2024-11-26,2582.5,2595.29,2561.09,2573.88,3923783
2024-11-27,2568.55,2587.99,2520.86,2540.3,3921350
2024-11-28,2532.12,2539.31,2519.43,2526.62,1389709
2024-11-29,2476.2,2476.76,2465.53,2466.09,3623899
2024-12-02,2473.27,2475.31,2471.76,2473.8,3940264
2024-12-03,2422.25,2442.35,2413.2,2433.29,4941748
2024-12-04,2396.23,2423.71,2385.83,2413.31,3752033
2024-12-05,2484.23,2489.47,2460.69,2465.93,2117901
2024-12-06,2487.85,2504.72,2485.77,2502.64,4998705
2024-12-09,2484.01,2489.21,2468.02,2473.21,1741312
2024-12-10,2615.75,2625.16,2599.98,2609.39,4123882
2024-12-11,2471.45,2480.17,2449.51,2458.23,2201934
2024-12-12,2463.33,2482.92,2451.19,2470.78,4707621
2024-12-13,2472.7,2497.26,2459.66,2484.21,4020153
2024-12-16,2516.01,2519.77,2506.69,2510.45,3198590
2024-12-17,2489.18,2499.8,2482.83,2493.45,1464349
2024-12-18,2445.47,2466.61,2442.09,2463.23,1347971
2024-12-19,2575.47,2580.61,2541.41,2546.55,4764865
2024-12-20,2639.27,2668.37,2622.47,2651.57,4107513
2024-12-23,2593.71,2624.89,2577.72,2608.9,2806471
2024-12-24,2650.64,2675.01,2630.04,2654.41,4448326
2024-12-25,2700.37,2700.74,2680.33,2680.7,4024152
2024-12-26,2788.73,2832.96,2780.35,2824.58,2244712
2024-12-27,2791.77,2800.49,2764.05,2772.76,4222678
2024-12-30,2791.02,2822.47,2774.56,2806.0,4082177
2024-12-31,2728.87,2756.65,2696.85,2724.64,2654668
2025-01-01,2651.74,2672.85,2641.18,2662.29,587687
2025-01-02,2641.06,2671.36,2580.3,2610.6,3836171
2025-01-03,2721.12,2746.89,2693.37,2719.14,2028355
2025-01-06,2665.64,2691.65,2650.74,2676.75,2141124
2025-01-07,2699.78,2716.46,2687.87,2704.55,3711352
2025-01-08,2798.06,2798.81,2795.84,2796.59,4149176
2025-01-09,2808.51,2822.23,2791.88,2805.59,895416
2025-01-10,2838.87,2840.56,2829.9,2831.59,4207563
2025-01-13,2711.0,2720.24,2701.78,2711.02,1818007
2025-01-14,2646.89,2671.95,2643.36,2668.42,3047926
2025-01-15,2685.3,2728.22,2647.75,2690.67,4408364
2025-01-16,2697.57,2715.58,2670.01,2688.02,1481665
2025-01-17,2693.64,2719.28,2678.62,2704.26,1494254
2025-01-20,2787.45,2806.84,2757.12,2776.51,4866004
2025-01-21,2889.99,2913.79,2865.64,2889.45,2178567
2025-01-22,2786.42,2797.19,2779.22,2789.98,4761409
2025-01-23,2951.82,2990.56,2892.57,2931.31,2107228
2025-01-24,2926.72,2967.83,2915.72,2956.83,3289192
2025-01-27,3040.23,3075.99,3016.54,3052.3,2796063
2025-01-28,2986.12,3014.31,2936.53,2964.72,4927464
2025-01-29,2972.46,2995.94,2917.45,2940.93,2976184
2025-01-30,3032.23,3036.37,2988.02,2992.16,2762583
2025-01-31,3004.25,3027.24,2980.38,3003.37,2598404
2025-02-03,3017.97,3018.68,3009.17,3009.89,2189679
2025-02-04,3060.55,3060.82,3045.7,3045.97,2480333
2025-02-05,3192.36,3221.42,3139.63,3168.69,2572263
2025-02-06,3140.57,3144.76,3130.64,3134.82,3936393
2025-02-07,3067.39,3067.69,3050.54,3050.84,706581
2025-02-10,3022.85,3024.14,3013.43,3014.73,2754393
2025-02-11,2987.75,2994.73,2971.66,2978.64,2971048
2025-02-12,3010.53,3037.92,2999.42,3026.81,3889386
2025-02-13,2963.31,2981.64,2950.71,2969.03,3498045
2025-02-14,2967.22,2994.78,2948.78,2976.34,2443626
2025-02-17,2950.14,2994.68,2926.28,2970.83,992839
2025-02-18,3031.67,3090.72,3002.24,3061.29,2174290
2025-02-19,3038.18,3074.96,3008.96,3045.74,1650189
2025-02-20,3041.24,3080.04,3007.14,3045.95,1418531
2025-02-21,3040.95,3051.36,3028.68,3039.08,3745328
2025-02-24,3043.05,3060.32,3015.9,3033.17,2651599
2025-02-25,3069.09,3069.09,3065.7,3065.71,4071155
2025-02-26,3199.08,3228.61,3174.37,3203.9,1122847
2025-02-27,3213.53,3238.92,3205.46,3230.85,4936401
2025-02-28,3320.08,3321.37,3301.81,3303.11,2630087
2025-03-03,3327.48,3333.68,3323.27,3329.47,1639506
2025-03-04,3333.45,3354.16,3321.24,3341.95,2133025
2025-03-05,3401.6,3406.01,3400.91,3405.32,4286477
2025-03-06,3490.48,3517.47,3478.52,3505.52,3694884
2025-03-07,3493.75,3554.63,3443.77,3504.65,1274463
2025-03-10,3394.3,3410.31,3389.51,3405.52,4955569
2025-03-11,3454.07,3467.47,3446.5,3459.9,1088952
2025-03-12,3545.66,3556.87,3520.89,3532.09,1739173
2025-03-13,3595.21,3632.55,3549.32,3586.66,3781416
2025-03-14,3675.93,3710.91,3607.94,3642.92,2883745
2025-03-17,3676.95,3684.64,3643.34,3651.03,2506425
2025-03-18,3597.61,3602.6,3551.86,3556.85,4668258
2025-03-19,3674.06,3704.6,3631.53,3662.06,4072655
2025-03-20,3610.44,3627.71,3581.72,3598.99,4829737
2025-03-21,3402.32,3418.4,3395.98,3412.06,1771541
2025-03-24,3515.63,3533.35,3480.98,3498.7,4327920
2025-03-25,3542.25,3561.33,3536.84,3555.92,1459372
2025-03-26,3558.34,3625.62,3521.98,3589.26,4126471
2025-03-27,3580.27,3583.82,3545.0,3548.54,2969594
2025-03-28,3362.1,3415.72,3333.26,3386.88,3190480
2025-03-31,3347.97,3364.54,3322.82,3339.39,1018897
2025-04-01,3314.51,3337.26,3308.94,3331.69,4456321
2025-04-02,3234.46,3241.09,3206.62,3213.25,1754371
2025-04-03,3244.21,3247.08,3217.52,3220.38,3191571
2025-04-04,3208.76,3214.61,3192.98,3198.84,1248066
2025-04-07,3212.16,3244.49,3156.54,3188.87,4666734
2025-04-08,3199.94,3200.01,3199.73,3199.8,1940212
2025-04-09,3195.65,3216.94,3133.07,3154.36,3932255
2025-04-10,3255.64,3277.55,3219.56,3241.47,3944744
2025-04-11,3204.58,3245.41,3180.74,3221.57,2976367
2025-04-14,3190.8,3195.15,3185.16,3189.5,1043340
2025-04-15,3104.07,3111.33,3099.59,3106.85,1759572
2025-04-16,2998.55,3013.91,2987.6,3002.96,3253410
2025-04-17,3034.08,3067.61,3030.29,3063.83,2911497
2025-04-18,3089.12,3126.24,3045.02,3082.14,3131447
2025-04-21,3126.16,3162.16,3115.76,3151.75,1622290
2025-04-22,3062.43,3124.67,3046.18,3108.42,2921587
2025-04-23,3091.8,3124.2,3065.65,3098.05,883953
2025-04-24,3010.63,3036.97,2997.68,3024.02,2679114
2025-04-25,3037.79,3057.24,3033.74,3053.2,911318
2025-04-28,2933.23,2991.88,2928.89,2987.54,3487372
2025-04-29,2972.52,2988.9,2971.02,2987.41,3050583
2025-04-30,3012.81,3017.91,3010.78,3015.88,4333147
2025-05-01,3025.2,3037.14,3024.54,3036.48,2579233
2025-05-02,3003.96,3007.67,2993.44,2997.15,1229164
2025-05-05,3091.59,3104.89,3053.26,3066.57,1558512
2025-05-06,3231.58,3254.62,3198.81,3221.84,4163590
2025-05-07,3358.13,3372.92,3323.26,3338.05,4812039
2025-05-08,3490.7,3494.2,3464.66,3468.17,776640
2025-05-09,3398.55,3427.42,3390.09,3418.96,3543864
2025-05-12,3511.68,3523.28,3491.06,3502.67,2669560
2025-05-13,3476.39,3509.11,3423.52,3456.24,1660309
2025-05-14,3449.98,3459.31,3449.49,3458.82,2801594
2025-05-15,3316.55,3341.34,3307.19,3331.98,4711059
2025-05-16,3329.13,3332.15,3315.8,3318.82,1389136
2025-05-19,3284.49,3313.42,3284.32,3313.25,4266911
2025-05-20,3387.89,3417.98,3379.53,3409.62,903528
2025-05-21,3373.93,3415.16,3345.93,3387.16,3742850
2025-05-22,3599.67,3608.5,3581.37,3590.2,837099
2025-05-23,3571.8,3596.28,3542.74,3567.22,773040
2025-05-26,3565.21,3567.08,3541.89,3543.77,667552
2025-05-27,3529.31,3587.63,3490.16,3548.48,4121461
2025-05-28,3545.7,3590.34,3521.45,3566.08,3081168
2025-05-29,3478.71,3491.92,3454.86,3468.07,3606659
2025-05-30,3344.59,3383.11,3321.8,3360.32,1199635
2025-06-02,3265.04,3322.04,3219.63,3276.63,4646626
2025-06-03,3130.56,3172.6,3122.96,3164.99,4139171
2025-06-04,3124.18,3135.21,3107.84,3118.87,2698838
2025-06-05,3087.93,3092.72,3055.5,3060.3,4545287
2025-06-06,2999.93,3029.56,2988.5,3018.13,1143628
2025-06-09,3094.28,3104.92,3065.22,3075.87,1815836
2025-06-10,3121.42,3128.52,3115.41,3122.5,717925
2025-06-11,3039.49,3076.69,3034.05,3071.25,1240098
2025-06-12,3104.37,3129.7,3095.39,3120.72,4286639
2025-06-13,3157.54,3181.74,3151.13,3175.33,2343253
2025-06-16,3105.7,3133.18,3084.0,3111.47,3403938
2025-06-17,3101.76,3123.77,3072.14,3094.15,4467065
2025-06-18,3169.79,3201.92,3103.69,3135.82,3938093
2025-06-19,3082.29,3130.33,3060.31,3108.35,2299186
2025-06-20,3056.02,3068.17,3052.57,3064.72,2067287
2025-06-23,3158.28,3182.17,3151.06,3174.95,987513
2025-06-24,3088.55,3113.7,3086.53,3111.67,4233458
2025-06-25,3022.54,3026.24,3017.14,3020.85,4931006
2025-06-26,3037.03,3046.35,3027.68,3037.0,2750724
2025-06-27,2940.4,2980.79,2931.59,2971.98,2748539
2025-06-30,2855.97,2872.07,2839.57,2855.66,4317674
2025-07-01,2797.65,2822.53,2792.67,2817.55,2040671
2025-07-02,2860.52,2897.63,2823.21,2860.32,2329471
2025-07-03,2866.02,2885.55,2825.32,2844.86,4521293
2025-07-04,2903.83,2906.81,2892.98,2895.97,2207087
2025-07-07,2790.51,2801.45,2776.66,2787.61,4673315
2025-07-08,2838.18,2854.94,2830.23,2847.0,1226323
2025-07-09,2873.09,2882.34,2862.71,2871.96,2735620
2025-07-10,2823.26,2823.38,2813.84,2813.97,2703850
2025-07-11,2773.89,2780.19,2760.08,2766.37,1880223
2025-07-14,2742.5,2759.55,2727.05,2744.09,4833626
2025-07-15,2669.45,2687.74,2647.76,2666.05,2671852
2025-07-16,2638.45,2660.53,2636.87,2658.96,4455602
2025-07-17,2745.08,2767.92,2734.1,2756.94,1486768
2025-07-18,2791.23,2814.45,2756.5,2779.71,2070299
2025-07-21,2825.71,2831.89,2805.66,2811.84,2652071
2025-07-22,2777.58,2789.24,2764.41,2776.06,3037952
2025-07-23,2906.6,2911.18,2877.05,2881.63,1532439
2025-07-24,2880.42,2882.66,2869.63,2871.87,1908978
2025-07-25,2893.03,2898.14,2891.88,2896.99,3299912
2025-07-28,2856.59,2881.73,2852.01,2877.15,1753240
2025-07-29,2962.48,2963.66,2936.53,2937.71,3919501
2025-07-30,2917.49,2941.15,2880.72,2904.38,2647043
2025-07-31,2898.68,2934.82,2832.31,2868.46,4862425
2025-08-01,2969.89,2976.31,2926.24,2932.66,1569651
2025-08-04,2748.97,2778.95,2739.88,2769.85,4291567
2025-08-05,2778.67,2805.68,2772.73,2799.73,2705826
2025-08-06,2822.9,2891.86,2802.1,2871.06,887606
2025-08-07,2886.78,2887.57,2870.54,2871.33,3673216
2025-08-08,2824.51,2846.89,2791.32,2813.69,1451852
2025-08-11,2696.56,2714.75,2676.83,2695.02,1123342
2025-08-12,2664.74,2700.55,2648.21,2684.02,2892613
2025-08-13,2708.44,2728.96,2689.34,2709.86,4036446
2025-08-14,2711.95,2712.22,2708.74,2709.02,1659159
2025-08-15,2653.5,2672.42,2622.47,2641.39,3303696
2025-08-18,2562.82,2566.91,2554.65,2558.73,564643
2025-08-19,2553.4,2561.66,2535.25,2543.51,1330732
2025-08-20,2539.65,2562.16,2518.98,2541.49,3896559
2025-08-21,2670.03,2699.83,2621.86,2651.67,557963
2025-08-22,2631.06,2643.22,2609.21,2621.36,2109974
2025-08-25,2534.11,2581.67,2504.29,2551.85,2785310
2025-08-26,2469.14,2474.18,2444.17,2449.21,797450
2025-08-27,2529.04,2565.05,2475.01,2511.01,4903508
2025-08-28,2538.82,2554.92,2515.82,2531.92,2789763
2025-08-29,2476.09,2513.14,2434.97,2472.03,2023620
2025-09-01,2492.22,2497.71,2462.74,2468.23,4897439
2025-09-02,2446.74,2491.04,2426.08,2470.38,3013339
2025-09-03,2540.11,2540.48,2521.4,2521.77,3553423
2025-09-04,2632.09,2653.34,2618.21,2639.46,906518
2025-09-05,2635.8,2649.06,2605.73,2618.99,1214447
2025-09-08,2573.63,2587.03,2558.41,2571.81,703433
2025-09-09,2511.09,2533.52,2507.08,2529.51,2814330
2025-09-10,2503.77,2527.95,2486.9,2511.07,4263601
2025-09-11,2539.88,2578.32,2486.32,2524.77,4557751
2025-09-12,2536.97,2547.59,2529.48,2540.1,3084510
2025-09-15,2489.25,2500.47,2487.12,2498.34,744096
2025-09-16,2532.59,2546.31,2528.23,2541.94,3317742
2025-09-17,2553.11,2561.36,2535.29,2543.54,3370519
2025-09-18,2567.67,2579.0,2530.27,2541.6,3186938
2025-09-19,2560.18,2604.68,2548.21,2592.7,3745728
2025-09-22,2622.26,2647.62,2554.56,2579.92,3007411
