Date,Open,High,Low,Close,Volume
2024-10-08,1518.99,1526.42,1500.91,1508.33,3727961
2024-10-09,1511.02,1526.45,1505.33,1520.76,3975269
2024-10-10,1527.94,1530.07,1518.96,1521.09,4526081
2024-10-11,1532.94,1535.5,1524.87,1527.43,1386627
2024-10-14,1506.46,1519.67,1498.85,1512.06,1408270
2024-10-15,1532.9,1562.69,1518.87,1548.66,2938492
2024-10-16,1502.46,1511.69,1497.6,1506.83,2961147
2024-10-17,1545.56,1548.22,1526.69,1529.34,664635
2024-10-18,1510.94,1520.82,1507.74,1517.63,2512289
2024-10-21,1490.55,1496.9,1490.26,1496.61,4539424
2024-10-22,1502.74,1511.7,1501.47,1510.43,1237535
2024-10-23,1515.27,1518.34,1502.86,1505.93,4190021
2024-10-24,1517.26,1524.84,1511.57,1519.15,2512581
2024-10-25,1516.39,1527.32,1510.31,1521.24,2859841
2024-10-28,1572.8,1584.49,1549.85,1561.54,3387237
2024-10-29,1554.05,1554.72,1548.8,1549.47,3676041
2024-10-30,1531.17,1552.11,1517.46,1538.39,3368720
2024-10-31,1531.81,1543.98,1529.26,1541.43,967622
2024-11-01,1585.96,1590.06,1572.55,1576.64,1829013
2024-11-04,1594.09,1598.09,1589.95,1593.95,4303442
2024-11-05,1629.25,1658.85,1612.64,1642.23,680657
2024-11-06,1596.6,1627.25,1580.62,1611.26,3718676
2024-11-07,1568.58,1595.87,1550.28,1577.56,2842153
2024-11-08,1558.52,1570.3,1556.65,1568.44,1039853
2024-11-11,1482.56,1500.86,1479.9,1498.2,1052460
2024-11-12,1491.47,1510.71,1480.64,1499.88,4913101
2024-11-13,1489.12,1503.75,1481.51,1496.14,639686
2024-11-14,1512.54,1516.44,1512.22,1516.12,601386
2024-11-15,1511.81,1512.28,1498.39,1498.86,575206
2024-11-18,1500.85,1517.75,1485.99,1502.89,3328298
2024-11-19,1516.6,1518.47,1516.02,1517.89,4668775
2024-11-20,1547.05,1553.71,1536.38,1543.04,1272897
2024-11-21,1562.85,1566.63,1560.97,1564.75,4080876
2024-11-22,1547.83,1557.09,1535.42,1544.68,3736659
2024-11-25,1544.34,1553.25,1533.21,1542.13,1533992
2024-11-26,1611.63,1616.9,1605.35,1610.62,816828
2024-11-27,1658.38,1671.69,1621.98,1635.29,2695601
2024-11-28,1636.16,1636.54,1628.21,1628.59,864953
2024-11-29,1657.4,1667.02,1656.98,1666.6,1011065
2024-12-02,1687.74,1688.59,1683.71,1684.56,2598312
2024-12-03,1631.65,1638.85,1631.07,1638.27,4170468
2024-12-04,1637.6,1659.53,1611.96,1633.88,4973042
2024-12-05,1635.4,1648.51,1633.84,1646.96,3325287
2024-12-06,1596.02,1616.26,1584.85,1605.09,1744323
2024-12-09,1593.27,1606.47,1577.28,1590.48,1977329
2024-12-10,1561.88,1574.46,1541.39,1553.97,3256376
2024-12-11,1542.51,1549.2,1531.87,1538.56,1279458
2024-12-12,1558.25,1560.13,1549.6,1551.48,2833695
2024-12-13,1540.43,1548.34,1529.59,1537.5,3960118
2024-12-16,1511.12,1516.19,1504.73,1509.8,4289538
2024-12-17,1478.06,1496.56,1463.37,1481.87,766098
2024-12-18,1501.66,1506.94,1490.18,1495.46,1798653
2024-12-19,1471.8,1489.4,1446.54,1464.14,1646630
2024-12-20,1464.17,1472.34,1456.47,1464.64,2997249
2024-12-23,1503.82,1516.24,1492.3,1504.72,1333912
2024-12-24,1530.42,1543.27,1505.24,1518.09,4777805
2024-12-25,1513.08,1521.26,1505.06,1513.24,4626911
2024-12-26,1511.49,1520.75,1501.64,1510.91,1996636
2024-12-27,1467.96,1468.35,1463.94,1464.34,2331934
2024-12-30,1474.16,1490.53,1458.54,1474.9,2477325
2024-12-31,1545.17,1551.88,1544.94,1551.66,691841
2025-01-01,1543.99,1548.88,1536.14,1541.02,4499659
2025-01-02,1552.86,1554.24,1551.79,1553.17,4007163
2025-01-03,1592.47,1593.93,1576.18,1577.64,1996244
2025-01-06,1646.97,1655.04,1632.3,1640.37,2963476
2025-01-07,1686.3,1700.08,1677.65,1691.43,2213031
2025-01-08,1645.01,1660.38,1623.54,1638.91,1526848
2025-01-09,1649.47,1665.22,1631.13,1646.88,1868534
2025-01-10,1751.27,1751.29,1739.62,1739.65,981903
2025-01-13,1762.58,1769.85,1760.04,1767.31,4142891
2025-01-14,1782.09,1791.0,1771.46,1780.37,3446525
2025-01-15,1794.47,1801.27,1788.59,1795.38,4686741
2025-01-16,1770.55,1786.44,1754.13,1770.02,529550
2025-01-17,1805.49,1827.84,1791.34,1813.68,3339944
2025-01-20,1788.65,1792.87,1779.19,1783.41,3021777
2025-01-21,1785.53,1790.43,1776.83,1781.73,3306335
2025-01-22,1773.53,1778.27,1757.23,1761.98,4953687
2025-01-23,1755.66,1770.47,1740.94,1755.75,2255016
2025-01-24,1819.0,1841.77,1800.06,1822.83,1134646
2025-01-27,1839.99,1842.17,1830.42,1832.61,556176
2025-01-28,1800.17,1813.7,1793.96,1807.49,2714069
2025-01-29,1777.28,1778.04,1766.73,1767.49,1282719
2025-01-30,1699.23,1704.68,1684.44,1689.89,1134988
2025-01-31,1694.12,1696.45,1681.0,1683.32,1163472
2025-02-03,1681.2,1686.95,1672.23,1677.98,1746378
2025-02-04,1719.59,1725.78,1717.68,1723.87,1021469
2025-02-05,1714.04,1721.75,1705.39,1713.09,2686589
2025-02-06,1769.12,1773.3,1761.52,1765.7,3443212
2025-02-07,1737.97,1747.01,1733.92,1742.95,1801951
2025-02-10,1734.48,1741.89,1715.36,1722.76,1113570
2025-02-11,1680.47,1683.16,1672.84,1675.52,3075914
2025-02-12,1727.17,1738.77,1723.47,1735.07,885352
2025-02-13,1818.27,1827.27,1791.96,1800.96,3819156
2025-02-14,1769.64,1777.38,1761.02,1768.76,2221616
2025-02-17,1774.22,1789.44,1768.96,1784.18,2344795
2025-02-18,1808.45,1830.55,1794.04,1816.14,1620601
2025-02-19,1793.96,1795.45,1778.95,1780.44,1772736
2025-02-20,1816.05,1816.33,1799.02,1799.3,1156372
2025-02-21,1825.65,1827.27,1814.67,1816.3,3011032
2025-02-24,1828.29,1838.79,1805.57,1816.07,1157575
2025-02-25,1856.43,1867.46,1833.94,1844.97,3562450
2025-02-26,1897.61,1908.36,1881.49,1892.23,1652925
2025-02-27,1953.65,1953.91,1950.11,1950.37,3044465
2025-02-28,1951.08,1959.74,1937.06,1945.72,2915823
2025-03-03,1978.45,1997.81,1951.68,1971.04,3350386
2025-03-04,1898.08,1913.62,1889.76,1905.29,3911430
2025-03-05,1955.28,1959.82,1943.47,1948.01,3022692
2025-03-06,1913.13,1926.93,1885.2,1899.0,4337494
2025-03-07,1877.38,1884.49,1872.24,1879.36,1665517
2025-03-10,1875.13,1891.65,1861.61,1878.13,3881380
2025-03-11,1880.24,1894.39,1861.53,1875.68,2043356
2025-03-12,1893.14,1908.37,1884.21,1899.44,3326959
2025-03-13,1975.4,1994.66,1969.49,1988.76,2713988
2025-03-14,2019.54,2027.56,1999.77,2007.78,4584310
2025-03-17,2015.18,2046.78,1988.23,2019.83,1720445
2025-03-18,2073.3,2081.15,2065.25,2073.11,2838815
2025-03-19,2064.46,2086.04,2049.32,2070.9,1240166
2025-03-20,2147.8,2147.98,2133.71,2133.89,3350105
2025-03-21,2161.12,2174.74,2138.12,2151.75,666037
2025-03-24,2123.23,2127.14,2121.93,2125.84,2352292
2025-03-25,2018.21,2030.46,2018.19,2030.44,544543
2025-03-26,1932.32,1946.21,1921.86,1935.75,1973228
2025-03-27,1883.87,1886.86,1875.41,1878.4,2678216
2025-03-28,1898.97,1908.25,1887.88,1897.15,1992703
2025-03-31,1833.3,1835.52,1830.05,1832.28,2236623
2025-04-01,1894.78,1900.02,1887.51,1892.74,1167427
2025-04-02,1904.83,1906.27,1896.05,1897.49,3715807
2025-04-03,1916.25,1916.7,1916.21,1916.66,4084689
2025-04-04,1901.69,1903.79,1895.23,1897.33,2546333
2025-04-07,1888.04,1908.34,1877.29,1897.6,749156
2025-04-08,1905.92,1908.53,1878.79,1881.4,780807
2025-04-09,1860.94,1876.98,1847.6,1863.64,3536083
2025-04-10,1893.89,1899.32,1886.49,1891.92,4680149
2025-04-11,1881.8,1883.39,1874.79,1876.38,4390070
2025-04-14,1867.71,1882.36,1856.97,1871.63,2324715
2025-04-15,1873.82,1886.23,1861.34,1873.75,2738427
2025-04-16,1896.38,1913.59,1879.21,1896.42,1233901
2025-04-17,1892.86,1903.0,1891.59,1901.73,815903
2025-04-18,1913.9,1921.34,1902.19,1909.63,3946015
2025-04-21,1920.2,1950.87,1905.83,1936.5,2427878
2025-04-22,1938.16,1942.37,1916.76,1920.98,2735925
2025-04-23,2010.45,2021.44,1991.37,2002.35,2044519
2025-04-24,1985.2,1985.83,1978.11,1978.74,1909205
2025-04-25,1985.96,2034.69,1954.98,2003.71,4934926
2025-04-28,2013.27,2024.58,2010.14,2021.44,4172955
2025-04-29,2062.34,2071.37,2038.8,2047.82,3610693
2025-04-30,2067.57,2071.78,2020.47,2024.68,2251192
2025-05-01,2048.28,2053.65,2030.5,2035.87,3746119
2025-05-02,2110.47,2120.76,2089.07,2099.36,2026510
2025-05-05,2107.73,2130.29,2079.54,2102.1,2821221
2025-05-06,2090.56,2111.07,2079.13,2099.64,1152624
2025-05-07,2071.26,2074.9,2057.16,2060.8,3692364
2025-05-08,2059.61,2075.39,2055.47,2071.25,772204
2025-05-09,2136.04,2152.72,2132.63,2149.31,3751569
2025-05-12,2077.9,2107.96,2061.44,2091.49,3216579
2025-05-13,2042.25,2045.43,2028.95,2032.13,798614
2025-05-14,2068.68,2101.84,2036.13,2069.29,2777450
2025-05-15,2105.06,2131.05,2077.99,2103.98,1501729
2025-05-16,2188.17,2190.38,2186.12,2188.34,2642599
2025-05-19,2177.59,2194.01,2173.76,2190.17,558353
2025-05-20,2181.05,2200.68,2168.92,2188.54,3748158
2025-05-21,2137.91,2149.79,2132.82,2144.7,2794133
2025-05-22,2155.57,2179.41,2147.29,2171.13,2130268
2025-05-23,2090.26,2100.18,2085.73,2095.65,4441099
2025-05-26,2113.45,2138.51,2100.11,2125.17,3402198
2025-05-27,2110.49,2113.49,2101.27,2104.28,3242995
2025-05-28,2098.0,2113.27,2075.67,2090.95,1162051
2025-05-29,2085.68,2106.47,2078.74,2099.53,2750933
2025-05-30,2050.55,2061.29,2042.92,2053.66,3652783
2025-06-02,2117.37,2130.44,2084.44,2097.51,4666846
2025-06-03,1998.63,2013.37,1993.95,2008.68,3219119
2025-06-04,2019.98,2024.21,2011.37,2015.59,1274983
2025-06-05,2086.37,2090.34,2081.27,2085.24,3550848
2025-06-06,2190.07,2190.79,2177.2,2177.92,835719
2025-06-09,2101.78,2118.63,2081.76,2098.61,1908203
2025-06-10,2090.14,2100.51,2084.37,2094.75,4627875
2025-06-11,2134.35,2136.86,2131.12,2133.63,4108056
2025-06-12,2117.25,2119.66,2113.96,2116.37,4562517
2025-06-13,2058.66,2071.8,2046.49,2059.63,2085930
2025-06-16,2063.09,2096.57,2043.6,2077.07,3573376
2025-06-17,2059.43,2075.23,2030.66,2046.45,3650118
2025-06-18,2116.76,2126.58,2095.48,2105.3,1606906
2025-06-19,2113.34,2126.27,2111.73,2124.66,4741739
2025-06-20,2176.49,2186.76,2169.56,2179.83,4863938
2025-06-23,2128.43,2131.07,2128.23,2130.88,996559
2025-06-24,2084.9,2103.54,2078.63,2097.27,3944058
2025-06-25,2116.38,2145.69,2107.42,2136.73,2514616
2025-06-26,2187.15,2201.64,2180.18,2194.66,3532525
2025-06-27,2144.02,2149.26,2142.69,2147.93,2994834
2025-06-30,2167.62,2192.45,2158.85,2183.68,1503100
2025-07-01,2164.71,2178.62,2148.84,2162.76,931832
2025-07-02,2184.89,2194.64,2162.25,2172.0,2808901
2025-07-03,2194.61,2194.97,2184.87,2185.22,4267485
2025-07-04,2146.2,2156.72,2137.06,2147.59,4201593
2025-07-07,2112.3,2141.65,2102.97,2132.32,1736505
2025-07-08,2101.6,2108.88,2086.67,2093.95,4371171
2025-07-09,2036.35,2039.02,2032.17,2034.83,2101725
2025-07-10,2112.7,2118.29,2102.54,2108.13,3026435
2025-07-11,2160.73,2176.18,2124.15,2139.6,1959687
2025-07-14,2107.86,2122.21,2102.41,2116.77,2852572
2025-07-15,2061.21,2094.5,2058.62,2091.9,2882279
2025-07-16,2009.41,2029.55,2000.14,2020.27,3639577
2025-07-17,1997.62,2002.03,1988.27,1992.68,2623399
2025-07-18,2037.3,2040.5,2033.83,2037.02,2877119
2025-07-21,2029.52,2049.73,2021.99,2042.19,3431053
2025-07-22,2107.47,2123.43,2106.89,2122.85,2379564
2025-07-23,2140.21,2148.38,2135.92,2144.09,2859798
2025-07-24,2105.62,2128.27,2096.44,2119.09,884385
2025-07-25,2153.81,2156.47,2145.45,2148.11,4414199
2025-07-28,2041.65,2050.82,2036.76,2045.94,1067223
2025-07-29,2045.35,2059.89,2037.37,2051.91,4428295
2025-07-30,2061.27,2086.78,2043.76,2069.27,3921239
2025-07-31,2147.24,2164.05,2127.55,2144.36,4764479
2025-08-01,2212.61,2217.33,2207.41,2212.13,610988
2025-08-04,2182.53,2197.19,2165.61,2180.28,1477245
2025-08-05,2227.35,2231.3,2221.36,2225.3,735372
2025-08-06,2209.84,2229.43,2191.06,2210.65,2379136
2025-08-07,2128.36,2154.69,2113.31,2139.64,4570896
2025-08-08,2169.21,2180.47,2166.07,2177.33,3948229
2025-08-11,2159.3,2187.2,2135.76,2163.66,3667987
2025-08-12,2257.03,2261.68,2228.84,2233.49,4317801
2025-08-13,2247.5,2267.33,2243.26,2263.08,518957
2025-08-14,2238.51,2245.11,2236.72,2243.31,4044487
2025-08-15,2258.69,2263.64,2252.61,2257.56,1904195
2025-08-18,2333.92,2357.76,2313.69,2337.53,3609184
2025-08-19,2389.99,2396.43,2370.53,2376.97,3934933
2025-08-20,2417.91,2431.09,2408.55,2421.72,3585877
2025-08-21,2441.91,2462.04,2424.71,2444.84,2379203
2025-08-22,2490.54,2491.85,2478.93,2480.23,3252160
2025-08-25,2582.08,2600.43,2540.1,2558.45,2609590
2025-08-26,2535.74,2541.7,2511.7,2517.66,3327421
2025-08-27,2560.78,2574.45,2548.9,2562.57,2564595
2025-08-28,2665.35,2680.63,2650.73,2666.02,2273249
2025-08-29,2738.17,2745.28,2730.42,2737.52,1409604
2025-09-01,2707.26,2712.74,2699.76,2705.24,2243505
2025-09-02,2702.93,2736.88,2680.71,2714.66,3746261
2025-09-03,2811.22,2813.1,2795.98,2797.85,4416122
2025-09-04,2798.49,2815.65,2778.38,2795.54,963528
2025-09-05,2804.52,2811.25,2798.43,2805.16,1322585
2025-09-08,2862.85,2914.05,2830.34,2881.54,2782629
2025-09-09,2900.52,2914.31,2885.81,2899.6,3661601
2025-09-10,2850.12,2879.81,2848.23,2877.92,1264801
2025-09-11,2809.32,2863.67,2763.32,2817.68,1961964
2025-09-12,2868.39,2890.09,2854.96,2876.66,709397
2025-09-15,2920.32,2937.66,2898.72,2916.05,736659
2025-09-16,2968.9,2991.9,2917.7,2940.7,1144597
2025-09-17,3003.87,3007.6,2991.4,2995.13,3781282
2025-09-18,3125.22,3146.56,3080.96,3102.3,4412007
2025-09-19,3138.38,3142.48,3123.97,3128.08,2744834
2025-09-22,3137.86,3138.75,3119.06,3119.95,1292664
2025-09-23,3201.02,3205.99,3165.99,3170.97,4646454
